ID,MONTHS_BALANCE,STATUS,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5097051,0.0,C,F,Y,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-13170,-763,Core staff,2
5041733,0.0,0,M,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-12585,-367,Sales staff,3
5041736,0.0,C,M,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-12585,-367,Sales staff,3
5041737,0.0,C,M,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-12585,-367,Sales staff,3
5041738,0.0,C,M,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-12585,-367,Sales staff,3
5041739,0.0,C,M,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-12585,-367,Sales staff,3
5041740,0.0,C,M,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-12585,-367,Sales staff,3
5041741,0.0,C,M,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-12585,-367,Sales staff,3
5041742,0.0,C,M,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-12585,-367,Sales staff,3
5041750,0.0,X,F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-19984,-3868,Core staff,1
5097057,0.0,0,F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-19984,-3868,Core staff,1
5041755,0.0,C,F,N,Y,0,157500.0,State servant,Higher education,Married,House / apartment,-15145,-3654,Managers,2
5041762,0.0,0,F,N,Y,0,157500.0,State servant,Higher education,Married,House / apartment,-15145,-3654,Managers,2
5041769,0.0,X,F,Y,N,0,315000.0,State servant,Higher education,Married,House / apartment,-17940,-9957,Managers,2
5041775,0.0,C,F,Y,N,3,135000.0,Working,Higher education,Married,House / apartment,-13525,-4478,Core staff,5
5041776,0.0,C,F,Y,N,3,135000.0,Working,Higher education,Married,House / apartment,-13525,-4478,Core staff,5
5041777,0.0,X,F,Y,N,3,135000.0,Working,Higher education,Married,House / apartment,-13525,-4478,Core staff,5
5041778,0.0,C,F,Y,N,3,135000.0,Working,Higher education,Married,House / apartment,-13525,-4478,Core staff,5
5041786,0.0,X,F,N,N,0,67500.0,State servant,Secondary / secondary special,Married,House / apartment,-12656,-368,Sales staff,2
5041787,0.0,X,M,Y,N,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,-21036,-1252,Drivers,2
5041789,0.0,0,M,Y,N,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,-21036,-1252,Drivers,2
5041790,0.0,0,M,N,N,0,225000.0,Working,Incomplete higher,Married,House / apartment,-9908,-276,Drivers,2
5041791,0.0,C,M,N,N,0,225000.0,Working,Incomplete higher,Married,House / apartment,-9908,-276,Drivers,2
5041792,0.0,C,M,N,N,0,225000.0,Working,Incomplete higher,Married,House / apartment,-9908,-276,Drivers,2
5097093,0.0,0,M,N,N,0,225000.0,Working,Incomplete higher,Married,House / apartment,-9908,-276,Drivers,2
5041797,0.0,X,F,N,N,0,211500.0,Working,Secondary / secondary special,Married,House / apartment,-15964,-276,Cleaning staff,2
5041798,0.0,X,F,N,N,0,211500.0,Working,Secondary / secondary special,Married,House / apartment,-15964,-276,Cleaning staff,2
5041799,0.0,C,F,N,N,0,211500.0,Working,Secondary / secondary special,Married,House / apartment,-15964,-276,Cleaning staff,2
5041806,0.0,C,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-16372,-3900,Laborers,2
5041809,0.0,C,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-16372,-3900,Laborers,2
5041810,0.0,C,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-16372,-3900,Laborers,2
5041811,0.0,X,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-16372,-3900,Laborers,2
5041812,0.0,X,F,N,N,1,112500.0,Commercial associate,Higher education,Separated,House / apartment,-14648,-2833,Private service staff,2
5041813,0.0,C,F,N,N,1,112500.0,Commercial associate,Higher education,Separated,House / apartment,-14648,-2833,Private service staff,2
5041815,0.0,C,F,N,N,1,112500.0,Commercial associate,Higher education,Separated,House / apartment,-14648,-2833,Private service staff,2
5097098,0.0,C,F,N,N,1,112500.0,Commercial associate,Higher education,Separated,House / apartment,-14648,-2833,Private service staff,2
5041816,0.0,0,F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,Municipal apartment,-17372,-978,Sales staff,2
5041817,0.0,0,F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,Municipal apartment,-17372,-978,Sales staff,2
5041820,0.0,0,F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,Municipal apartment,-17372,-978,Sales staff,2
5041825,0.0,C,F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,Municipal apartment,-17372,-978,Sales staff,2
5041826,0.0,C,F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,Municipal apartment,-17372,-978,Sales staff,2
5041827,0.0,X,F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,Municipal apartment,-17372,-978,Sales staff,2
5041828,0.0,0,F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,Municipal apartment,-17372,-978,Sales staff,2
5041830,0.0,C,F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,Municipal apartment,-17372,-978,Sales staff,2
5041831,0.0,X,F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,Municipal apartment,-17372,-978,Sales staff,2
5041832,0.0,C,F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,Municipal apartment,-17372,-978,Sales staff,2
5041833,0.0,X,F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,Municipal apartment,-17372,-978,Sales staff,2
5041869,0.0,0,M,Y,N,0,99000.0,State servant,Secondary / secondary special,Married,House / apartment,-19433,-521,Core staff,2
5041884,0.0,C,F,N,N,0,180000.0,Working,Higher education,Married,House / apartment,-11871,-2986,Core staff,2
5041885,0.0,C,F,N,N,1,112500.0,Working,Secondary / secondary special,Separated,House / apartment,-10036,-2560,Core staff,2
5041886,0.0,X,F,N,N,1,112500.0,Working,Secondary / secondary special,Separated,House / apartment,-10036,-2560,Core staff,2
5041896,0.0,0,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15839,-1525,Sales staff,2
5041899,0.0,C,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15839,-1525,Sales staff,2
5041903,0.0,0,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15839,-1525,Sales staff,2
5041904,0.0,X,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15839,-1525,Sales staff,2
5041906,0.0,0,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15839,-1525,Sales staff,2
5041907,0.0,X,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15839,-1525,Sales staff,2
5041909,0.0,X,F,N,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-19032,-429,Laborers,2
5041911,0.0,X,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-18590,-3382,Laborers,2
5041912,0.0,C,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-18590,-3382,Laborers,2
5041915,0.0,C,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-18590,-3382,Laborers,2
5041916,0.0,C,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-18590,-3382,Laborers,2
5041917,0.0,X,M,N,N,0,99000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-9966,-399,Laborers,2
5041918,0.0,X,M,N,N,0,99000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-9966,-399,Laborers,2
5041925,0.0,0,M,Y,N,0,157500.0,Working,Secondary / secondary special,Married,Rented apartment,-12374,-307,Core staff,2
5041927,0.0,0,M,Y,N,0,157500.0,Working,Secondary / secondary special,Married,Rented apartment,-12374,-307,Core staff,2
5041929,0.0,0,M,Y,N,0,157500.0,Working,Secondary / secondary special,Married,Rented apartment,-12374,-307,Core staff,2
5041934,0.0,X,M,N,N,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,-10312,-703,Laborers,2
5041936,0.0,X,M,N,N,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,-10312,-703,Laborers,2
5041938,0.0,X,M,N,N,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,-10312,-703,Laborers,2
5041940,0.0,X,M,N,N,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,-10312,-703,Laborers,2
5041941,0.0,C,M,N,N,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,-10312,-703,Laborers,2
5041949,0.0,C,M,N,N,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-11653,-1617,High skill tech staff,3
5041950,0.0,C,M,N,N,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-11653,-1617,High skill tech staff,3
5041959,0.0,C,F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13503,-1768,Medicine staff,2
5041960,0.0,X,F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13503,-1768,Medicine staff,2
5041961,0.0,0,F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13503,-1768,Medicine staff,2
5097112,0.0,0,F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13503,-1768,Medicine staff,2
5041962,0.0,C,F,N,N,0,157500.0,Working,Secondary / secondary special,Civil marriage,With parents,-11009,-1434,Low-skill Laborers,2
5041963,0.0,X,F,N,N,0,157500.0,Working,Secondary / secondary special,Civil marriage,With parents,-11009,-1434,Low-skill Laborers,2
5041964,0.0,0,F,N,N,0,157500.0,Working,Secondary / secondary special,Civil marriage,With parents,-11009,-1434,Low-skill Laborers,2
5041967,0.0,C,F,N,N,0,211500.0,Commercial associate,Higher education,Married,With parents,-14636,-4690,Laborers,2
5041968,0.0,C,F,N,N,0,211500.0,Commercial associate,Higher education,Married,With parents,-14636,-4690,Laborers,2
5041969,0.0,X,F,N,N,0,211500.0,Commercial associate,Higher education,Married,With parents,-14636,-4690,Laborers,2
5041971,0.0,C,F,N,N,0,211500.0,Commercial associate,Higher education,Married,With parents,-14636,-4690,Laborers,2
5041972,0.0,C,F,N,N,0,211500.0,Commercial associate,Higher education,Married,With parents,-14636,-4690,Laborers,2
5041973,0.0,C,F,N,N,0,211500.0,Commercial associate,Higher education,Married,With parents,-14636,-4690,Laborers,2
5041979,0.0,C,F,N,N,0,211500.0,Commercial associate,Higher education,Married,With parents,-14636,-4690,Laborers,2
5041980,0.0,C,F,N,N,0,211500.0,Commercial associate,Higher education,Married,With parents,-14636,-4690,Laborers,2
5041981,0.0,C,F,N,N,0,211500.0,Commercial associate,Higher education,Married,With parents,-14636,-4690,Laborers,2
5041982,0.0,C,F,N,N,0,211500.0,Commercial associate,Higher education,Married,With parents,-14636,-4690,Laborers,2
5041983,0.0,C,F,N,N,0,211500.0,Commercial associate,Higher education,Married,With parents,-14636,-4690,Laborers,2
5097114,0.0,C,F,N,N,0,211500.0,Commercial associate,Higher education,Married,With parents,-14636,-4690,Laborers,2
5097115,0.0,C,F,N,N,0,211500.0,Commercial associate,Higher education,Married,With parents,-14636,-4690,Laborers,2
5097116,0.0,0,F,N,N,0,211500.0,Commercial associate,Higher education,Married,With parents,-14636,-4690,Laborers,2
5041984,0.0,C,F,N,N,1,81000.0,Working,Higher education,Married,House / apartment,-10500,-3594,Sales staff,3
5041986,0.0,X,F,N,N,0,247500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16306,-4904,Laborers,2
5041989,0.0,C,F,N,N,0,247500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16306,-4904,Laborers,2
5041991,0.0,0,F,N,N,0,247500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16306,-4904,Laborers,2
5042016,0.0,C,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-10376,-126,Drivers,2
5042018,0.0,C,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-10376,-126,Drivers,2
5042020,0.0,X,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-10376,-126,Drivers,2
5042021,0.0,X,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-10376,-126,Drivers,2
5042022,0.0,0,F,N,N,0,202500.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-21381,-156,Managers,1
5042024,0.0,C,F,N,N,0,202500.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-21381,-156,Managers,1
5042026,0.0,0,F,N,N,0,202500.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-21381,-156,Managers,1
5042028,0.0,C,M,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-11496,-1737,Laborers,2
5042031,0.0,X,M,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-11496,-1737,Laborers,2
5042032,0.0,0,M,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-11496,-1737,Laborers,2
5042037,0.0,X,F,N,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13079,-2499,Managers,2
5042038,0.0,0,F,N,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13079,-2499,Managers,2
5042040,0.0,X,F,N,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13079,-2499,Managers,2
5097127,0.0,X,F,N,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13079,-2499,Managers,2
5042047,0.0,C,M,Y,N,0,157500.0,State servant,Secondary / secondary special,Separated,House / apartment,-19050,-460,Laborers,1
5042052,0.0,X,F,N,N,0,157500.0,Working,Secondary / secondary special,Widow,House / apartment,-16509,-2013,Sales staff,1
5042081,0.0,0,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-19495,-1678,Accountants,2
5042082,0.0,C,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-19495,-1678,Accountants,2
5042084,0.0,C,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-19495,-1678,Accountants,2
5042087,0.0,C,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-19495,-1678,Accountants,2
5042090,0.0,0,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-19495,-1678,Accountants,2
5042091,0.0,C,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-19495,-1678,Accountants,2
5097128,0.0,C,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-19495,-1678,Accountants,2
5097129,0.0,X,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-19495,-1678,Accountants,2
5042105,0.0,C,F,N,N,0,144000.0,Working,Secondary / secondary special,Married,Municipal apartment,-16641,-9988,Sales staff,2
5042107,0.0,C,F,N,N,0,144000.0,Working,Secondary / secondary special,Married,Municipal apartment,-16641,-9988,Sales staff,2
5042108,0.0,C,F,N,N,0,144000.0,Working,Secondary / secondary special,Married,Municipal apartment,-16641,-9988,Sales staff,2
5042112,0.0,0,F,N,N,0,144000.0,Working,Secondary / secondary special,Married,Municipal apartment,-16641,-9988,Sales staff,2
5042113,0.0,0,F,N,N,0,144000.0,Working,Secondary / secondary special,Married,Municipal apartment,-16641,-9988,Sales staff,2
5042114,0.0,C,F,N,N,0,144000.0,Working,Secondary / secondary special,Married,Municipal apartment,-16641,-9988,Sales staff,2
5042116,0.0,C,F,N,N,0,144000.0,Working,Secondary / secondary special,Married,Municipal apartment,-16641,-9988,Sales staff,2
5042117,0.0,C,F,N,N,0,144000.0,Working,Secondary / secondary special,Married,Municipal apartment,-16641,-9988,Sales staff,2
5097131,0.0,0,F,N,N,0,144000.0,Working,Secondary / secondary special,Married,Municipal apartment,-16641,-9988,Sales staff,2
5042129,0.0,C,F,N,N,0,247500.0,Working,Higher education,Married,House / apartment,-14136,-7400,Managers,2
5042130,0.0,C,F,N,N,0,247500.0,Working,Higher education,Married,House / apartment,-14136,-7400,Managers,2
5042136,0.0,C,F,N,N,0,247500.0,Working,Higher education,Married,House / apartment,-14136,-7400,Managers,2
5042137,0.0,0,F,N,N,0,247500.0,Working,Higher education,Married,House / apartment,-14136,-7400,Managers,2
5042138,0.0,C,F,N,N,0,247500.0,Working,Higher education,Married,House / apartment,-14136,-7400,Managers,2
5042140,0.0,0,F,N,N,0,247500.0,Working,Higher education,Married,House / apartment,-14136,-7400,Managers,2
5042142,0.0,X,F,N,N,0,247500.0,Working,Higher education,Married,House / apartment,-14136,-7400,Managers,2
5042143,0.0,C,F,N,N,0,247500.0,Working,Higher education,Married,House / apartment,-14136,-7400,Managers,2
5042145,0.0,C,F,Y,N,2,90000.0,State servant,Higher education,Married,House / apartment,-10393,-2255,Core staff,4
5042146,0.0,C,F,Y,N,2,90000.0,State servant,Higher education,Married,House / apartment,-10393,-2255,Core staff,4
5042147,0.0,C,F,Y,N,2,90000.0,State servant,Higher education,Married,House / apartment,-10393,-2255,Core staff,4
5042149,0.0,X,F,Y,N,0,360000.0,Commercial associate,Higher education,Married,House / apartment,-16363,-217,Managers,2
5042150,0.0,0,F,N,N,2,81000.0,Commercial associate,Secondary / secondary special,Married,With parents,-11277,-1160,Cleaning staff,4
5042153,0.0,0,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-19618,-1617,Laborers,2
5042154,0.0,0,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-19618,-1617,Laborers,2
